corpus,food,adulterant_or_substitute,specific_candidate,triplet_rows,distinct_sources,mean_confidence,median_confidence,minimum_confidence,maximum_confidence,confidence_weighted_source_support,rows_confidence_ge_0_80,rows_confidence_ge_0_90,surface_forms,example_source_id,example_url,example_evidence
News,processed food,adulterant,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,adulterant (1),milk-ae0fa0b757ba21df,https://timesofindia.indiatimes.com/city/delhi/whats-cooking-in-pantry-bite-into-adulterated-truth/articleshow/130488415.cms,around 10% of processed food samples tested contained adulterants
News,processed foods,trans fat,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,trans-fat (1),3c89f375-80cf-488a-a60f-6fc88846ceff,https://www.financialexpress.com/lifestyle/lifestyle-and-health-benefits-of-trans-fat-free-vanaspati-and-how-it-is-going-to-impact-the-market/2609701/,Processed foods and a lot of fried items have trans-fats in them.
News,protein powder,fungal toxin,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,fungal toxin (1),milk-10e440425c21f312,https://timesofindia.indiatimes.com/blogs/toi-edit-page/hey-kids-binge-on-sugar-no-ones-watching/,reputable brands contained fungal toxins
News,protein powders,heavy metals,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,heavy metals (1),milk-daa8a0902e951146,https://www.thehindu.com/sci-tech/health/the-complete-guide-to-whey-protein/article34302922.ece,toxins in protein powders
News,protein supplements,hydrogenated oils,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,hydrogenated oils (1),milk-8fb413472dd724f9,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,"Many low-quality protein products have high levels of added sugar, artificial sweeteners, synthetic flavours, colours, hydrogenated oils"
News,protein supplements,synthetic flavours,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,synthetic flavours (1),milk-8fb413472dd724f9,https://www.newindianexpress.com/cities/hyderabad/2025/Dec/10/is-your-protein-safe,"Many low-quality protein products have high levels of added sugar, artificial sweeteners, synthetic flavours"
News,radishes,nanoplastics,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,nanoplastics (1),milk-5fffa5696a978146,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,"eating root vegetables like carrots, radishes and turnips"
News,rasgulla,unspecified adulterant,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,unspecified adulterant (1),oil-077b1e8524db3123,https://timesofindia.indiatimes.com/city/jamshedpur/drive-against-food-adulteration-in-jsr/articleshow/94237397.cms,found adulteration in rasgulla
News,raw sprouts,e coli,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,E. coli (1),milk-c8fb0b31578650eb,https://economictimes.indiatimes.com/news/web-stories/9-foods-to-avoid-during-the-monsoon-season-for-better-health/slideshow/123281531.cms,Raw sprouts can harbor bacteria like E. coli
News,raw sprouts,salmonella,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,salmonella (1),milk-c8fb0b31578650eb,https://economictimes.indiatimes.com/news/web-stories/9-foods-to-avoid-during-the-monsoon-season-for-better-health/slideshow/123281531.cms,Raw sprouts can harbor bacteria like E. coli and salmonella
News,red velvet cake,cancer causing ingredient,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,cancer-causing ingredient (1),40ab817e-11a0-4a57-8dcd-e13fef2fbad1,https://www.newindianexpress.com/cities/bengaluru/2024/Oct/05/karnataka-food-safety-dept-to-test-garlic-sweet-samples,popular varieties of cake like red velvet and black forest contain cancer-causing ingredients
News,rice,bacillus cereus,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,Bacillus cereus (1),milk-fd2049abe5c1c74f,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/gbs-outbreak-avoid-paneer-cheese-rice-warns-doctor-as-deadly-gbs-infection-crosses-100-one-death-reported/articleshow/117591421.cms,Cooked rice can contain Bacillus cereus
News,roasted flattened rice,insects,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,insects (1),oil-4868fc6b9046a8f9,https://timesofindia.indiatimes.com/city/ranchi/14-students-of-a-government-school-in-hazaribag-take-ill-after-consuming-snacks-hospitalized/articleshow/124097235.cms,Some of them had spotted insects in their snacks.
News,soft drinks,vegetable oil/fat,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,Brominated vegetable oils (1),milk-74d1d6aaa4ade7cf,https://indianexpress.com/article/upsc-current-affairs/upsc-key-indus-waters-treaty-food-adulteration-and-antitrust-laws-9963906/,Soft Drinks — Brominated vegetable oils
News,sonpapdi,fungus,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,fungus (1),oil-02669f21b8034048,https://timesofindia.indiatimes.com/life-style/food-news/145-kgs-of-rasgullas-and-namkeens-destroyed-ahead-of-diwali-in-noida/articleshow/124574873.cms,113 kg of sonpapdi and 50 kg of fungus-infested almonds were destroyed
News,spices,industrial dyes,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,industrial dyes (1),milk-8a55933f0d5da63a,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,spices coloured with industrial dyes
News,sweets,adulterated ghee,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,adulterated ghee (1),c6dcef79-69bf-47eb-a0b5-7b4d6bef00fc,https://www.siasat.com/60-kg-of-sweets-seized-in-food-safety-raids-across-telangana-3284945/,use of adulterated ghee
News,sweets,artificial colors,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,artificial colors (1),d10916e4-7201-468c-b3ed-3d36f7cb2df5,https://www.hindustantimes.com/cities/gurugram-news/fda-gurugram-s-falls-short-in-its-sampling-efforts-during-diwali-101760641749819.html,harmful artificial colors
News,sweets,artificial colour,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,synthetic colour (1),e316d736-1c19-42e7-80ac-83747d0a853b,https://www.newindianexpress.com/states/tamil-nadu/2024/Oct/20/sweet-shops-under-fssai-surveillance-ahead-of-deepavali,excess level of synthetic colour found in the sweets
News,sweets,excessive colours,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,excessive colours (1),40ab817e-11a0-4a57-8dcd-e13fef2fbad1,https://www.newindianexpress.com/cities/bengaluru/2024/Oct/05/karnataka-food-safety-dept-to-test-garlic-sweet-samples,Excessive amounts of colours are used
News,sweets,harmful colouring agents,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,Harmful colouring agents (1),45fdd40d-5bc4-4fe7-9eb9-883c55f14a70,https://timesofindia.indiatimes.com/city/jaipur/25-of-food-samples-tested-in-raj-in-2024-found-adulterated/articleshow/117897659.cms,unscrupulous traders were found to be using harmful colouring agents in sweets
News,sweets,harmful colours,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,harmful colours (1),oil-a4ba1ff4bf1ca127,https://timesofindia.indiatimes.com/city/mysuru/dc-directs-stern-action-against-food-adulteration/articleshow/101586707.cms,using harmful colours to prepare varieties of sweets
News,sweets,rotten matter,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,rotten matter (1),oil-9abe156eff4f4af1,https://www.indiatoday.in/cities/lucknow/story/lucknow-fsda-raids-rotten-adulterated-sweets-hygiene-violations-2818836-2025-11-13?utm_source=rss,rotten and adulterated sweets
News,sweets,synthetic khoya,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,synthetic khoya (1),milk-8a55933f0d5da63a,https://www.deccanchronicle.com/opinion/columnists/chandrakant-lahariya-the-adulteration-of-food-is-a-silent-assault-on-health-safety-of-indians-1937982,sweets prepared with substandard or synthetic khoya
News,sweets and savouries,re heated oil,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,re-heated oil (1),293d6299-a5bc-438f-add3-49f5a9459564,https://www.thehindu.com/news/cities/Coimbatore/coimbatore-district-administration-fssai-give-instructions-to-sweet-makers-ahead-of-festival-season/article67411907.ece,"avoid adulterants, non-permitted colourants and re-heated oil"
News,tirumala srivari laddu,adulterated ghee,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,adulterated ghee (1),ea27969f-7a0b-4e5c-9893-7763d5fdbfbf,https://www.deccanchronicle.com/southern-states/andhra-pradesh/td-seeks-jagans-response-on-alleged-adulteration-of-tirumala-laddu-ghee-1933610,alleged use of adulterated ghee in the preparation of Tirumala Srivari laddu
News,tirumala srivari laddu,palm oil family,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,palm oil (1),ea27969f-7a0b-4e5c-9893-7763d5fdbfbf,https://www.deccanchronicle.com/southern-states/andhra-pradesh/td-seeks-jagans-response-on-alleged-adulteration-of-tirumala-laddu-ghee-1933610,laddus were prepared using materials containing palm oil
News,tirumala srivari laddu,unspecified adulterant,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,unspecified adulterant (1),2ce1a4b0-0fd9-4057-aaa6-342d4807ea58,https://www.thehansindia.com/andhra-pradesh/cbi-sit-found-no-animal-fat-in-laddu-ghee-yv-1045912,"While adulteration was detected, he said it did not involve animal fat."
News,tirupati laddus,bathroom chemicals,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,bathroom chemicals (1),b40ee428-0e50-4a51-aca9-a9074c0486cf,https://www.deccanchronicle.com/southern-states/andhra-pradesh/naidu-accuses-previous-ysrcp-govt-of-using-ghee-made-with-bathroom-chemicals-for-tirupati-laddus-1935390,Tirupati laddus were made using ghee which was adulterated with chemicals used to clean bathrooms
News,tirupati laddus,chemicals,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,chemicals (1),e9029bad-f0af-4178-8545-61b8bf20d98f,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ttd-ghee-adulteration-row-sparks-political-storm-cabinet-seeks-sit-report-1933382,Some dairies allegedly resorted to mixing chemicals to manufacture ghee.
News,tirupati laddus,impurities,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,impurities (1),aed9cf49-b6d3-4952-8acb-37e1eae1c31a,https://www.hindustantimes.com/india-news/animal-fat-tirupati-laddus-who-supplied-ghee-to-temple-and-why-did-nandini-opt-out-who-said-what-101726878145316.html,"presence of animal fat, 'Lard' (pig fat) and other impurities"
News,tirupati prasadam,beef tallow,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,beef tallow (1),milk-4461b9e34e6abf18,https://www.news18.com/politics/animal-fat-in-tirupati-laddu-prasadam-karnataka-milk-federation-clarifies-after-andhra-cms-allegations-9056355.html,"adulterated oil containing ""beef tallow"" in the ghee used for making the world-renowned Tirupati prasadam"
News,toast,saccharin,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,saccharin (1),oil-09fc9876e7c8d047,https://timesofindia.indiatimes.com/city/indore/bakery-sealed-after-raid-finds-undeclared-artificial-sweetener-in-toast/articleshow/125233365.cms,"suspicious artificial sweetener (potentially saccharin) on the premises, which the proprietor admitted was being mixed into the toast products"
News,truffle,truffle oil,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,truffle oil (1),b46d262d-500d-4867-bb93-e6ef68554345,https://timesofindia.indiatimes.com/life-style/food-news/real-vs-fake-truffles-price-origin-france-truffle-chinese-truffles/articleshow/131530089.cms,bottled simulacrum â a copy so convincing it risks replacing the original
News,truffle oil,synthetic truffle aroma,True,2,1,0.85,0.85,0.85,0.85,0.85,2,0,synthetic truffle aroma (2),b46d262d-500d-4867-bb93-e6ef68554345,https://timesofindia.indiatimes.com/life-style/food-news/real-vs-fake-truffles-price-origin-france-truffle-chinese-truffles/articleshow/131530089.cms,recreate that in a lab and fool a lot of people
News,turmeric,artificial coloring,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,artificial coloring (1),oil-e3fbe637ba51632f,https://zeenews.india.com/health/10-common-foods-that-might-be-deceiving-you-2828611,Spices like turmeric or chili powder may be mixed with artificial coloring
News,turmeric,auramine,True,2,1,0.85,0.85,0.8,0.9,0.9,2,1,auramine (2),milk-bb864d8d03055611,https://www.thehindu.com/sci-tech/health/auramine-in-indian-food-why-a-banned-dye-keeps-returning-explained/article70313811.ece,reports of auramine contamination have surfaced in turmeric consignments
News,turmeric,chemicals,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,chemicals (1),milk-d6ac7998143ed0f4,https://www.thehindu.com/news/national/telangana/telangana-govt-plans-regulatory-authority-like-eagle-and-hydraa-to-curb-food-adulteration-cm/article70802831.ece,turmeric laced with starch and chemicals
News,turmeric,spurious material,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,spurious material (1),23a5dd2a-a53c-44b8-8b86-37e04d4cf1ee,https://www.thehindu.com/news/cities/Visakhapatnam/ghee-oil-manufacturing-units-in-city-raided/article34259509.ece,"preparing chilli powder, turmeric and some spices with spurious material"
News,turmeric powder,chalk powder,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,chalk powder (1),milk-fe1e3cc4f8fe0fc2,https://www.thehindu.com/children/what-is-adulteration-and-what-is-its-impact-on-our-daily-lives/article69210912.ece,turmeric may contain chalk powder
News,unsafe pickle,chemicals,False,1,1,0.85,0.85,0.85,0.85,0.85,1,0,chemicals (1),ec2377cd-4ee3-4308-ab7c-b97a728962f0,https://timesofindia.indiatimes.com/etimes/trending/fssai-seizes-and-dumps-1600-kg-of-toxic-pickles-how-to-stay-safe-from-chemicals-in-store-bought-jars/articleshow/126559776.cms,toxic pickles: How to stay safe from chemicals
News,vanaspati,palm oil family,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,palmolein (1),milk-98c286a80fe6e65c,https://www.thehindubusinessline.com/news/adulterated-ghee-concerns-over-substandard-feedstock-slipping-through-lab-checks/article68724490.ece,"allegations suggest that palmolein is being mixed with milk, ghee, or vanaspati"
News,wall s frozen products,vegetable oil/fat,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,vegetable oil fats (1),milk-46f24b7aeba827cc,https://economictimes.indiatimes.com/opinion/et-commentary/view-the-very-cheesy-business-of-passing-off-doosri-cheez-as-asli-cheese-by-brands/articleshow/108167155.cms,partly made from vegetable oil fats
News,watermelon,e coli,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,E. coli (1),milk-106bb95902835ba4,https://www.news18.com/lifestyle/food/mumbai-family-tragedy-linked-to-watermelon-raises-questions-on-fruit-safety-and-combinations-10061421.html,"Fruits like watermelon can be exposed to microbial contamination such as Salmonella, E. coli, or Listeria"
News,watermelon,salmonella,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,Salmonella (1),milk-106bb95902835ba4,https://www.news18.com/lifestyle/food/mumbai-family-tragedy-linked-to-watermelon-raises-questions-on-fruit-safety-and-combinations-10061421.html,Fruits like watermelon can be exposed to microbial contamination such as Salmonella
News,wheat flour,expired wheat flour,True,1,1,0.85,0.85,0.85,0.85,0.85,1,0,expired wheat flour (1),oil-97103cc7b062d80c,https://www.thehindu.com/news/cities/Hyderabad/over-5000-litres-of-adulterated-cooking-oil-seized-in-gachibowli-expired-wheat-flour-repackaged-for-sale/article70724996.ece,expired wheat flour sourced from multiple companies was repackaged and relabelled as “Jasnath Gold Chakki Atta”
News,laddu,maida,True,2,1,0.825,0.825,0.8,0.85,0.85,2,0,maida (2),oil-60c6a3c70ab36f9b,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,"instead of using besan, the unscrupulous sweetmakers were allegedly preparing laddu from maida"
News,Cheese,adulterant,False,1,1,0.8,0.8,0.8,0.8,0.8,1,0,adulterant (1),oil-aa3918af67eb75d3,https://thelogicalindian.com/festive-food-safety-drive-maharashtra-fda-destroys-218-kg-fake-paneer-478-litres-unsafe-milk-in-mumbai/,uncovered adulteration in cheese
News,Coconut oil,cheaper oils,True,1,1,0.8,0.8,0.8,0.8,0.8,1,0,cheaper oils (1),oil-47d6200278e23ef8,https://timesofindia.indiatimes.com/life-style/food-news/how-to-check-the-purity-of-coconut-oil/articleshow/116632336.cms,adulteration with cheaper oils
News,Edible/cooking oil,cockroaches,True,1,1,0.8,0.8,0.8,0.8,0.8,1,0,cockroaches (1),oil-800bc41e8dc93137,https://timesofindia.indiatimes.com/city/trichy/food-safety-department-locks-and-seal-two-cooking-oil-mills-in-trichy-city/articleshow/100572169.cms,found cockroaches and rats in the oil production area
News,Edible/cooking oil,degraded cooking oil,True,1,1,0.8,0.8,0.8,0.8,0.8,1,0,degraded cooking oil (1),oil-1ec1fc193c98ab50,https://www.deccanherald.com/india/fssai-pulls-up-mcdonalds-over-use-of-rotten-tomatoes-and-reused-oil-3896279,oil repeatedly used in cooking and unfit of consumption
News,Edible/cooking oil,harmful chemicals,False,1,1,0.8,0.8,0.8,0.8,0.8,1,0,harmful chemicals (1),oil-63426d939d718e7f,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,harmful chemicals might be added to alter the appearance
News,Edible/cooking oil,industrial oils,True,1,1,0.8,0.8,0.8,0.8,0.8,1,0,industrial oils (1),oil-63426d939d718e7f,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,industrial oils may be repurposed for cooking
News,Edible/cooking oil,palm oil family,True,1,1,0.8,0.8,0.8,0.8,0.8,1,0,palm oil (1),oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,Police suspect palm oil or adulterated oil was being sold under the name of various cooking oil brands.
News,Edible/cooking oil,spurious cooking oil,True,1,1,0.8,0.8,0.8,0.8,0.8,1,0,spurious cooking oil (1),oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,suspected spurious cooking oil
