food,adulterant_or_substitute,effect,chain_class,food_adulterant_news_articles,adulterant_effect_news_articles,same_article_direct_chain_articles,same_snippet_direct_chain_articles,same_article_context_articles,fssai_food_adulterant_rows,fssai_adulterant_effect_rows,mean_food_adulterant_confidence,mean_adulterant_effect_confidence,conservative_chain_confidence,chain_support_score,example_article_id,example_article_url,example_food_adulterant_evidence,example_adulterant_effect_evidence,interpretation
dairy products,salmonella,diarrhoea,repository-inferred from separate sources,1,1,0,0,1,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,calcium carbide,neurological effects,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,calcium carbide,respiratory tract irritation,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,calcium carbide,rashes,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits,calcium carbide,hazardous to health,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tap water,bacteria,food borne illnesses,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tap water,harmful chemicals,serious health problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tap water,harmful chemicals,food poisoning,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
tap water,harmful chemicals,gastrointestinal illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
hamburgers,e coli,renal failure,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
hamburgers,e coli,foodborne illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,kidney damage,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,hemolytic uremic syndrome,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,vomiting,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,low fever,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,uti,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,renal failure,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,foodborne illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,death,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,kidney damage,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,hemolytic uremic syndrome,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,vomiting,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,low fever,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,uti,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,renal failure,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,foodborne illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,death,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,kidney damage,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,hemolytic uremic syndrome,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,vomiting,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,low fever,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,uti,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,renal failure,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,foodborne illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,death,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,kidney damage,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,hemolytic uremic syndrome,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,vomiting,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,low fever,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.95,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,uti,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,renal failure,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,foodborne illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,death,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein supplements,lead,behavioral changes,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein supplements,lead,iq reduction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein supplements,lead,health issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein supplements,mercury,harm to vital organs,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein supplements,cadmium,health issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein supplements,cadmium,food poisoning,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein supplements,hydrogenated oils,heart problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
eggs,e coli,renal failure,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
eggs,e coli,serious illnesses,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
eggs,e coli,hospitalization,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
eggs,e coli,foodborne illness,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
poultry,antibiotic residue,serious harmful effects on human health,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vanaspati,palm oil family,cardiovascular disease,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vanaspati,palm oil family,cancer/carcinogenicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
vanaspati,palm oil family,increased cholesterol level,repository-inferred from separate sources,1,1,0,0,0,0,0,0.85,0.9,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
maggi noodles,lead,behavioral changes,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
maggi noodles,lead,iq reduction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
maggi noodles,lead,health issues,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
spices,artificial dyes,nausea,repository-inferred from separate sources,1,1,0,0,0,0,0,0.9,0.85,0.85,0.9338,,,,,reported or repository-inferred association; not epidemiological proof of causation
