edge_id,corpus,food_pool,source_id,snippet_id,source_file_or_url,food,food_surface,adulterant,adulterant_surface,relation,confidence,evidence_span,specific_candidate
b2c4858211ebf69c2788,News,Milk,milk-9a680822f823cb8a,milk-9a680822f823cb8a_chunk_0004,https://thelogicalindian.com/faith-fraud-and-facts-cbi-chargesheet-uncovers-%E2%82%B9250-crore-ghee-scam-at-tirupati-laddu-row-clears-fat-claims/,Ghee,ghee,synthetic ghee,synthetic ghee,issubstitutefor,0.85,racket involving synthetic ghee,True
816ae7fea946f4cd193b,News,Milk,milk-9ba229921ad9377e,milk-9ba229921ad9377e_chunk_0002,https://indianexpress.com/article/cities/mumbai/maharashtra-fda-gutkha-food-adulteration-crackdown-10713418/,Milk,cow milk,edible oil,edible oil,hasadulterant,0.95,"adulteration of cow milk, with edible oil being used",True
2d21533f508f18d7146f,News,Milk,milk-9ba229921ad9377e,milk-9ba229921ad9377e_chunk_0002,https://indianexpress.com/article/cities/mumbai/maharashtra-fda-gutkha-food-adulteration-crackdown-10713418/,Milk,cow milk,edible oil,edible oil,issubstitutefor,0.9,edible oil being used to prepare synthetic milk,True
ce5b85a1996b94aa374e,News,Milk,milk-9cddbfb5c4be818a,milk-9cddbfb5c4be818a_chunk_0001,https://timesofindia.indiatimes.com/city/raipur/officials-seize-over-14-l-worth-of-adulterated-paneer-in-crackdown/articleshow/126125110.cms,Paneer,paneer,skimmed milk powder,skimmed milk powder,hasadulterant,0.85,manufactured using skimmed milk powder,True
d01067ba086a6bcab32b,News,Milk,milk-9cddbfb5c4be818a,milk-9cddbfb5c4be818a_chunk_0001,https://timesofindia.indiatimes.com/city/raipur/officials-seize-over-14-l-worth-of-adulterated-paneer-in-crackdown/articleshow/126125110.cms,Paneer,paneer,palm oil family,palm oil,hasadulterant,0.95,manufactured using skimmed milk powder and palm oil,True
1f85b2eaa2feb0dd1c0e,News,Milk,milk-9e68848c71e1ff15,milk-9e68848c71e1ff15_chunk_0001,https://assamtribune.com/national/death-toll-in-andhra-milk-adulteration-case-climbs-to-13-1609333,Milk,milk,ethylene glycol,Ethylene Glycol,hasadulterant,0.95,milk adulterated with Ethylene Glycol,True
89373be87214901328ac,News,Milk,milk-9e68848c71e1ff15,milk-9e68848c71e1ff15_chunk_0002,https://assamtribune.com/national/death-toll-in-andhra-milk-adulteration-case-climbs-to-13-1609333,Milk,milk,ethylene glycol,Ethylene Glycol,hasadulterant,0.95,adulterated milk containing toxic Ethylene Glycol,True
a38ccec6e92bd1f53e04,News,Milk,milk-9e6b42252c2bab1d,milk-9e6b42252c2bab1d_chunk_0003,https://thelogicalindian.com/punjabs-sweeping-food-safety-drive-5300-kg-paneer-4000-kg-milk-seized-in-legal-crackdown/,birthday cake,birthday cake,hazardous substances,hazardous substances,hasadulterant,0.85,birthday cake found to contain hazardous substances,True
e3ca809ea8a2a6fe7b7d,News,Milk,milk-9eee27e256bcfffc,milk-9eee27e256bcfffc_chunk_0001,https://www.hindustantimes.com/india-news/rajahmundry-milk-adulteration-case-toll-mounts-to-9-eight-others-still-critical-101772825616955.html,Milk,milk,unknown adulterant,unknown adulterant,hasadulterant,0.75,suspected milk adulteration,False
ac396f0f5c1cddd35dff,News,Milk,milk-9eee27e256bcfffc,milk-9eee27e256bcfffc_chunk_0002,https://www.hindustantimes.com/india-news/rajahmundry-milk-adulteration-case-toll-mounts-to-9-eight-others-still-critical-101772825616955.html,Milk,milk,unknown toxic substance,unknown toxic substance,hasadulterant,0.85,suggestive of toxic exposure,True
1271cc4756211b73745b,News,Milk,milk-9f3c92cb4b852877,milk-9f3c92cb4b852877_chunk_0001,https://indianexpress.com/article/explained/hyderabad-police-h-fast-food-adulteration-team-10595262/,ginger garlic paste,ginger-garlic paste,acetic acid,acetic acid,hasadulterant,0.95,fake ginger-garlic paste. Manufactured using acetic acid,True
81df3b7cd7fda609982f,News,Milk,milk-9f3c92cb4b852877,milk-9f3c92cb4b852877_chunk_0001,https://indianexpress.com/article/explained/hyderabad-police-h-fast-food-adulteration-team-10595262/,ginger garlic paste,ginger-garlic paste,synthetic colours,synthetic colours,hasadulterant,0.95,"Manufactured using acetic acid, synthetic colours, and gum powder",True
1623e295c8a6a1e63c2c,News,Milk,milk-9f3c92cb4b852877,milk-9f3c92cb4b852877_chunk_0001,https://indianexpress.com/article/explained/hyderabad-police-h-fast-food-adulteration-team-10595262/,ginger garlic paste,ginger-garlic paste,gum powder,gum powder,hasadulterant,0.9,"Manufactured using acetic acid, synthetic colours, and gum powder",True
12cf47beae3056e97563,News,Milk,milk-9f3c92cb4b852877,milk-9f3c92cb4b852877_chunk_0002,https://indianexpress.com/article/explained/hyderabad-police-h-fast-food-adulteration-team-10595262/,pickles,pickles,rotten and spoilt vegetables,rotten and spoilt vegetables,hasadulterant,0.85,pickles being prepared using rotten and spoilt vegetables,True
4821c266e96b2ed8ec29,News,Milk,milk-a1870de942724dac,milk-a1870de942724dac_chunk_0001,https://www.thehindu.com/news/national/andhra-pradesh/milk-adulteration-death-toll-rises-to-11-condition-of-9-more-persons-remains-critical/article70718548.ece,Milk,milk,ethylene glycol,Ethylene Glycol,hasadulterant,0.95,milk adulterated with 'Ethylene Glycol',True
5e416afe3366f90b42b2,News,Milk,milk-a1ae27d81f0013a5,milk-a1ae27d81f0013a5_chunk_0002,https://thelogicalindian.com/is-indias-food-watchdog-failing-us-inside-the-gaps-in-fssais-safety-net/,Milk,milk,detergent,detergents,hasadulterant,0.9,"presence of detergents, urea and synthetic substances",True
555301372a25d5f7d349,News,Milk,milk-a1ae27d81f0013a5,milk-a1ae27d81f0013a5_chunk_0002,https://thelogicalindian.com/is-indias-food-watchdog-failing-us-inside-the-gaps-in-fssais-safety-net/,Milk,milk,urea,urea,hasadulterant,0.9,"presence of detergents, urea and synthetic substances",True
999c6fd6d6b13a81902c,News,Milk,milk-a1ae27d81f0013a5,milk-a1ae27d81f0013a5_chunk_0002,https://thelogicalindian.com/is-indias-food-watchdog-failing-us-inside-the-gaps-in-fssais-safety-net/,Ghee,ghee,foreign fats,foreign fats,hasadulterant,0.9,presence of foreign fats,True
31f4b89c9a7a0d66d7bc,News,Milk,milk-a1ae27d81f0013a5,milk-a1ae27d81f0013a5_chunk_0003,https://thelogicalindian.com/is-indias-food-watchdog-failing-us-inside-the-gaps-in-fssais-safety-net/,maggi noodles,Maggi noodles,lead,lead,hasadulterant,0.9,citing excess lead,True
31f4b89c9a7a0d66d7bc,News,Milk,milk-a1ae27d81f0013a5,milk-a1ae27d81f0013a5_chunk_0003,https://thelogicalindian.com/is-indias-food-watchdog-failing-us-inside-the-gaps-in-fssais-safety-net/,maggi noodles,Maggi noodles,lead,lead,hasadulterant,0.9,citing excess lead and mislabelling,True
e5b2af18710b97d2dd4e,News,Milk,milk-a1ae27d81f0013a5,milk-a1ae27d81f0013a5_chunk_0007,https://thelogicalindian.com/is-indias-food-watchdog-failing-us-inside-the-gaps-in-fssais-safety-net/,Milk,milk,water,water,hasadulterant,0.85,When milk is diluted,True
704b401d281e78bb8cab,News,Milk,milk-a1ae27d81f0013a5,milk-a1ae27d81f0013a5_chunk_0007,https://thelogicalindian.com/is-indias-food-watchdog-failing-us-inside-the-gaps-in-fssais-safety-net/,spices,spices,artificial dyes,artificial dyes,hasadulterant,0.9,When spices are contaminated with artificial dyes,True
1dcc8fe783f69bc9dcf6,News,Milk,milk-a1e41f5d4c29d0ad,milk-a1e41f5d4c29d0ad_chunk_0004,https://www.thehindu.com/brandhub/food-poisoning-in-children/article38049892.ece,food left at room temperature,food left at room temperature,bacteria,bacteria,hasadulterant,0.85,Food left at room temperature for a long period may contain bacteria,True
804cbc3fb4182962a0de,News,Milk,milk-a282d533d2a210d7,milk-a282d533d2a210d7_chunk_0001,https://timesofindia.indiatimes.com/city/vijayawada/adulterated-milk-deaths-raise-food-safety-concerns/articleshow/130024210.cms,Milk,milk,unknown adulterant,unknown adulterant,hasadulterant,0.85,victims of what is now suspected to be adulterated milk,False
164605601f0724d32fe3,News,Milk,milk-a33e6d1395071a46,milk-a33e6d1395071a46_chunk_0001,https://www.thehansindia.com/andhra-pradesh/milk-deaths-sharmila-demands-rs-25l-ex-gratia-1055094,Milk,milk,unspecified adulterant,unspecified adulterant,hasadulterant,0.85,alleged adulterated milk incident,False
7b520be7e9ddb6eda5ba,News,Milk,milk-a4da0cb2fb8e3519,milk-a4da0cb2fb8e3519_chunk_0002,https://thelogicalindian.com/hyderabad-police-seizes-825-kg-fake-paneer-made-of-synthetic-milk-vegetable-fat/,Paneer,paneer,cheese analogue,cheese analogue,issubstitutefor,0.95,cheese analogue products as genuine paneer,True
7b520be7e9ddb6eda5ba,News,Milk,milk-a4da0cb2fb8e3519,milk-a4da0cb2fb8e3519_chunk_0002,https://thelogicalindian.com/hyderabad-police-seizes-825-kg-fake-paneer-made-of-synthetic-milk-vegetable-fat/,Paneer,paneer,cheese analogue,cheese analogue,issubstitutefor,0.95,marketing cheese analogue products as genuine paneer,True
4547012cc20a2886d5e9,News,Milk,milk-a4da0cb2fb8e3519,milk-a4da0cb2fb8e3519_chunk_0003,https://thelogicalindian.com/hyderabad-police-seizes-825-kg-fake-paneer-made-of-synthetic-milk-vegetable-fat/,Paneer,paneer,cheese analogue,cheese analogue,issubstitutefor,0.95,Misbranding such substitutes as dairy paneer,True
e546087e528391842da3,News,Milk,milk-a4da0cb2fb8e3519,milk-a4da0cb2fb8e3519_chunk_0006,https://thelogicalindian.com/hyderabad-police-seizes-825-kg-fake-paneer-made-of-synthetic-milk-vegetable-fat/,Paneer,paneer,synthetic milk,synthetic milk,hasadulterant,0.95,"సింథటిక్ పాలు, స్టార్చ్, అదనపు నీరు, నాన్-మిల్క్ ఫ్యాట్స్తో తయారు చేసిన పనీర్ను",True
557b2e9249bedeff8703,News,Milk,milk-a4da0cb2fb8e3519,milk-a4da0cb2fb8e3519_chunk_0006,https://thelogicalindian.com/hyderabad-police-seizes-825-kg-fake-paneer-made-of-synthetic-milk-vegetable-fat/,Paneer,paneer,starch,starch,hasadulterant,0.95,"స్టార్చ్, అదనపు నీరు, నాన్-మిల్క్ ఫ్యాట్స్తో తయారు చేసిన పనీర్ను",True
a3bdb0d530e4192af317,News,Milk,milk-a4da0cb2fb8e3519,milk-a4da0cb2fb8e3519_chunk_0006,https://thelogicalindian.com/hyderabad-police-seizes-825-kg-fake-paneer-made-of-synthetic-milk-vegetable-fat/,Paneer,paneer,water,water,hasadulterant,0.95,అదనపు నీరు... తయారు చేసిన పనీర్,True
da639ea0bbc88cae46d5,News,Milk,milk-a4da0cb2fb8e3519,milk-a4da0cb2fb8e3519_chunk_0006,https://thelogicalindian.com/hyderabad-police-seizes-825-kg-fake-paneer-made-of-synthetic-milk-vegetable-fat/,Paneer,paneer,non milk fats,non-milk fats,hasadulterant,0.95,నాన్-మిల్క్ ఫ్యాట్స్తో తయారు చేసిన పనీర్,True
008264ec89f932b0794f,News,Milk,milk-a4f1a3357e14292f,milk-a4f1a3357e14292f_chunk_0001,https://www.tribuneindia.com/news/nation/grandchildren-of-cook-who-refused-to-poison-mahatma-gandhi-await-entire-land-promised-by-president-rajendra-prasad-535294,Milk,milk,poison,poison,hasadulterant,0.9,milk laced with poison,False
0583115f8e85f85047c5,News,Milk,milk-a5df4da0189c780d,milk-a5df4da0189c780d_chunk_0002,https://timesofindia.indiatimes.com/city/mumbai/santacruz-murder-woman-lover-wanted-to-give-poison-to-hubby-even-in-hospital/articleshow/98288207.cms,water,water,arsenic,arsenic,hasadulterant,0.95,thallium and arsenic had been mixed with water,True
d38572ab1442091cadb7,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,Milk,milk,urea,urea,hasadulterant,0.95,Milk often contains urea,True
0d97db41d3b70abed164,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,vegetables,vegetables,oxytocin,oxytocin,hasadulterant,0.95,vegetables are injected with oxytocin,True
8b0a6150301d3a27d6ae,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,Paneer,paneer,starch,starch,hasadulterant,0.95,paneer includes starch,True
ee7c43c788a634937d29,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,Paneer,paneer,caustic soda,caustic soda,hasadulterant,0.95,paneer includes starch and caustic soda,True
006c6d3742300632f9f2,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,ice cream,ice cream,detergent,detergent powder,hasadulterant,0.95,ice cream has detergent powder,True
7041fdc10ced45bed84a,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,fruit juices,fruit juices,synthetic flavours,synthetic flavours,hasadulterant,0.95,fruit juices carry synthetic flavours,True
5f2e1110eb31ff1cf25a,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,fruit juices,fruit juices,artificial colours,artificial colours,hasadulterant,0.95,fruit juices carry synthetic flavours and artificial colours,True
45e96d50671f76402d60,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,edible oils,edible oils,machine oil,machine oil,hasadulterant,0.95,edible oils are mixed with machine oil,True
ae1638aee5ee467f48c3,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,spices,spices,brick powder,brick powder,hasadulterant,0.95,spices contain brick powder,True
866adf42602f48766e04,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0001,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,spices,spices,sawdust,sawdust,hasadulterant,0.95,spices contain brick powder and sawdust,True
b1914fb77c3ad00f8a53,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0002,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,Milk,milk,urea,urea,hasadulterant,0.95,71 per cent of milk samples contained urea,True
d34ae4e4da7914fa2746,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0002,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,Milk,milk,sodium bicarbonate,sodium bicarbonate,hasadulterant,0.95,64 per cent had neutralisers like sodium bicarbonate,True
f218eceef649791d46f2,News,Milk,milk-a710297f02e308b8,milk-a710297f02e308b8_chunk_0002,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,vegetables,vegetables,oxytocin,oxytocin,hasadulterant,0.95,"adulteration affects medicines and vegetables as well, with oxytocin",True
acead58d50425bb4d6e5,News,Milk,milk-a7671d0c28676937,milk-a7671d0c28676937_chunk_0002,https://timesofindia.indiatimes.com/india/indian-spices-not-banned-in-singapore-and-hong-kong-govt/articleshow/112334804.cms,everest fish curry masala,Everest fish curry masala,ethylene oxide,ethylene oxide,hasadulterant,0.95,recalled 'Everest' fish curry masala due to the presence of ethylene oxide,True
7ddc102679a7017e4c64,News,Milk,milk-a7f36435a3e104df,milk-a7f36435a3e104df_chunk_0001,https://www.hindustantimes.com/cities/lucknow-news/fsda-seizes-4-810kg-adulterated-paneer-on-lko-agra-expressway-destroys-it-101745263017242.html,Paneer,paneer,skimmed milk powder,skimmed milk powder,hasadulterant,0.95,It was made from skimmed milk powder,True
396729c23584013b38e0,News,Milk,milk-a7f36435a3e104df,milk-a7f36435a3e104df_chunk_0001,https://www.hindustantimes.com/cities/lucknow-news/fsda-seizes-4-810kg-adulterated-paneer-on-lko-agra-expressway-destroys-it-101745263017242.html,Paneer,paneer,oils,oils,hasadulterant,0.9,oils and other fatty ingredients were added,True
857f42944204cc1fee99,News,Milk,milk-a7f36435a3e104df,milk-a7f36435a3e104df_chunk_0001,https://www.hindustantimes.com/cities/lucknow-news/fsda-seizes-4-810kg-adulterated-paneer-on-lko-agra-expressway-destroys-it-101745263017242.html,Paneer,paneer,fatty ingredients,fatty ingredients,hasadulterant,0.85,oils and other fatty ingredients were added,True
6ce3fa9cdf7288f588a7,News,Milk,milk-a820fe21ffd7054d,milk-a820fe21ffd7054d_chunk_0002,https://timesofindia.indiatimes.com/city/chandigarh/concerns-over-environmental-pollution-raised-in-punjab-assembly/articleshow/108313760.cms,Milk,milk products,harmful chemicals,harmful chemicals,hasadulterant,0.85,harmful chemicals were being added to milk products,False
6c13279bffee905456bf,News,Milk,milk-a8291b333e4ac627,milk-a8291b333e4ac627_chunk_0002,https://timesofindia.indiatimes.com/city/delhi/before-holi-food-safety-teams-intensify-checks-for-adulteration/articleshow/128820396.cms,sweets,sweets,synthetic colours,synthetic colours,hasadulterant,0.85,synthetic colours in sweets,True
7d10fe77827fccb98242,News,Milk,milk-a8291b333e4ac627,milk-a8291b333e4ac627_chunk_0002,https://timesofindia.indiatimes.com/city/delhi/before-holi-food-safety-teams-intensify-checks-for-adulteration/articleshow/128820396.cms,Milk,milk products,starch,starch,hasadulterant,0.85,starch adulteration in milk products,True
