corpus,food_pool,subject,predicate,object,triplet_rows,distinct_sources,mean_confidence,example_url,example_evidence
News,Oil,SensoryTest for adulterated paneer,producesindicator,very chewy texture,1,1,0.9,https://indianexpress.com/article/cities/pune/dairy-unit-adulterated-paneer-chinchwad-goods-worth-8603405/,and very chewy
News,Oil,SensoryTest for unadulterated paneer,producesindicator,bright white color,1,1,0.9,https://indianexpress.com/article/cities/pune/dairy-unit-adulterated-paneer-chinchwad-goods-worth-8603405/,is bright white
News,Oil,SensoryTest for unadulterated paneer,producesindicator,very soft texture,1,1,0.9,https://indianexpress.com/article/cities/pune/dairy-unit-adulterated-paneer-chinchwad-goods-worth-8603405/,and is very soft
News,Oil,Solidification Test,producesindicator,solidifies at temperatures below 76°F,1,1,0.9,https://timesofindia.indiatimes.com/life-style/food-news/how-to-check-the-purity-of-coconut-oil/articleshow/116632336.cms,Coconut oil naturally solidifies at temperatures below 76°F
News,Oil,Solidification Test,producesindicator,remains in liquid form at lower temperatures,1,1,0.9,https://timesofindia.indiatimes.com/life-style/food-news/how-to-check-the-purity-of-coconut-oil/articleshow/116632336.cms,"remains in liquid form even at lower temperatures, it may be adulterated"
News,Oil,Aroma and Taste Test,producesindicator,"distinct, pleasant coconut aroma and taste",1,1,0.9,https://timesofindia.indiatimes.com/life-style/food-news/how-to-check-the-purity-of-coconut-oil/articleshow/116632336.cms,"Pure coconut oil should have a distinct, pleasant coconut aroma and taste"
News,Oil,Aroma and Taste Test,producesindicator,neutral or bland taste or odor,1,1,0.85,https://timesofindia.indiatimes.com/life-style/food-news/how-to-check-the-purity-of-coconut-oil/articleshow/116632336.cms,"If the oil has a neutral or bland taste or odor, it could be refined"
News,Oil,transparency test,producesindicator,overly cloudy or contains visible particles,1,1,0.9,https://timesofindia.indiatimes.com/life-style/food-news/how-to-check-the-purity-of-coconut-oil/articleshow/116632336.cms,"If it appears overly cloudy or contains visible particles, it could be diluted"
News,Oil,refrigeration test,producesindicator,does not solidify or remains overly liquid,1,1,0.9,https://timesofindia.indiatimes.com/life-style/food-news/how-to-check-the-purity-of-coconut-oil/articleshow/116632336.cms,"If it does not solidify or remains overly liquid, it could be a sign of adulteration"
News,Oil,analysis of collected samples,isperformedat,state food testing laboratory in Ranchi,1,1,0.9,https://timesofindia.indiatimes.com/city/ranchi/14-students-of-a-government-school-in-hazaribag-take-ill-after-consuming-snacks-hospitalized/articleshow/124097235.cms,sent to the state food testing laboratory in Ranchi for analysis
News,Oil,chemical analysis,isperformedat,state food testing laboratory in Namkum,1,1,0.9,https://timesofindia.indiatimes.com/city/ranchi/expired-mustard-oil-seized-in-hazaribag-food-safety-raid/articleshow/130094279.cms,chemical analysis at the state food testing laboratory in Namkum
News,Oil,chemical analysis,isperformedon,samples of multiple brands,1,1,0.9,https://timesofindia.indiatimes.com/city/ranchi/expired-mustard-oil-seized-in-hazaribag-food-safety-raid/articleshow/130094279.cms,collected samples of multiple brands for chemical analysis
News,Oil,SensoryTest,producesindicator,"no smell, light yellow, and chewy",1,1,0.85,https://timesofindia.indiatimes.com/city/noida/168-food-samples-found-unsafe-paneer-tops-list/articleshow/108955679.cms,"Adulterated paneer has no smell, is light yellow, and chewy"
News,Oil,SensoryTest,producesindicator,chewy texture,1,1,0.85,https://timesofindia.indiatimes.com/city/noida/168-food-samples-found-unsafe-paneer-tops-list/articleshow/108955679.cms,"Adulterated paneer has no smell, is light yellow, and chewy"
News,Oil,SensoryTest,producesindicator,"smell of good quality milk cream, bright white color, soft texture",1,1,0.85,https://timesofindia.indiatimes.com/city/noida/168-food-samples-found-unsafe-paneer-tops-list/articleshow/108955679.cms,"unadulterated paneer traditionally smells of good quality milk cream, is bright white, and is very soft"
News,Oil,detailed analysis,isperformedat,state food testing laboratory,1,1,0.9,https://timesofindia.indiatimes.com/city/ranchi/ranchi-intensifies-food-safety-inspections-amid-festival-season/articleshow/114707880.cms,sent 28 food samples ... to the state food testing laboratory for a detailed analysis
News,Oil,on-the-spot testing,requireskit,mobile testing units,1,1,0.85,https://timesofindia.indiatimes.com/city/ranchi/ranchi-intensifies-food-safety-inspections-amid-festival-season/articleshow/114707880.cms,mobile testing units will also be deployed soon to conduct on-the-spot testing
News,Oil,testing of surveillance samples,isperformedon,surveillance samples,1,1,0.85,https://timesofindia.indiatimes.com/city/ranchi/ranchi-intensifies-food-safety-inspections-amid-festival-season/articleshow/114707880.cms,continuing to test surveillance samples
News,Oil,preliminary analysis of an oil sample,isperformedat,"PGIMER, Chandigarh",1,1,0.9,https://www.hindustantimes.com/cities/chandigarh-news/health-dept-seizes-352-boxes-of-refined-oil-after-6-hospitalised-101745259236048.html,preliminary analysis of an oil sample linked to the cases has revealed
News,Oil,preliminary analysis of an oil sample,isperformedon,refined soyabean oil,1,1,0.9,https://www.hindustantimes.com/cities/chandigarh-news/health-dept-seizes-352-boxes-of-refined-oil-after-6-hospitalised-101745259236048.html,preliminary analysis of an oil sample linked to the cases
News,Oil,preliminary analysis of an oil sample,identifies,Vitamin D,1,1,0.9,https://www.hindustantimes.com/cities/chandigarh-news/health-dept-seizes-352-boxes-of-refined-oil-after-6-hospitalised-101745259236048.html,preliminary analysis of an oil sample linked to the cases has revealed abnormally high levels of Vitamin D
News,Oil,Vitamin D,detectedby,fflo:LaboratoryTest,1,1,0.85,https://www.hindustantimes.com/cities/chandigarh-news/health-dept-seizes-352-boxes-of-refined-oil-after-6-hospitalised-101745259236048.html,preliminary analysis of an oil sample linked to the cases has revealed
News,Oil,laboratory analysis of seized refined oil samples,isperformedat,state food lab in Kharar,1,1,0.9,https://www.hindustantimes.com/cities/chandigarh-news/health-dept-seizes-352-boxes-of-refined-oil-after-6-hospitalised-101745259236048.html,sent for laboratory analysis to the state food lab in Kharar
News,Oil,laboratory analysis,isperformedon,seized refined oil samples,1,1,0.9,https://www.hindustantimes.com/cities/chandigarh-news/health-dept-seizes-352-boxes-of-refined-oil-after-6-hospitalised-101745259236048.html,Samples of the seized products have been collected and sent for laboratory analysis
News,Oil,detailed analysis,isperformedon,Oil samples,1,1,0.9,https://timesofindia.indiatimes.com/city/chennai/chennai-shop-with-4-3-tonnes-of-blended-cooking-oil-in-sump-sealed/articleshow/93741067.cms,samples were sent to food safety labs for detailed analysis
News,Oil,detailed analysis,isperformedat,recognised laboratories in Hyderabad,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"sent 150 samples from various centres to recognised laboratories in Hyderabad, Chennai, and Kakinada for detailed analysis"
News,Oil,detailed analysis,isperformedat,"recognised laboratories in Hyderabad, Chennai, and Kakinada",1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"sent 150 samples from various centres to recognised laboratories in Hyderabad, Chennai, and Kakinada for detailed analysis"
News,Oil,detailed analysis,isperformedat,Kakinada,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"sent 150 samples from various centres to recognised laboratories in Hyderabad, Chennai, and Kakinada for detailed analysis"
News,Oil,starch,detectedby,magic kits,1,1,0.9,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"detect adulterants such as urea, starch and vegetable oil"
News,Oil,vegetable oil,detectedby,magic kits,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"detect adulterants such as urea, starch and vegetable oil"
News,Oil,sesame seeds,inputto,edible oil factory,1,1,0.85,https://www.thehindu.com/news/cities/Madurai/55050-kg-of-sesame-seeds-seized-in-virudhunagar/article70104593.ece,brought for an edible oil factory
News,Oil,analysis of sesame seeds,isperformedon,sample of oil seeds,1,1,0.9,https://www.thehindu.com/news/cities/Madurai/55050-kg-of-sesame-seeds-seized-in-virudhunagar/article70104593.ece,The sample of oil seeds has been taken for analysis
News,Oil,serving cheese analogues in burgers and nuggets,identifies,cheese analogues,1,1,0.95,https://www.indiatoday.in/business/story/mcdonalds-responds-to-fake-cheese-crackdown-maharashtra-fda-2506260-2024-02-23?utm_source=rss,found McDonald's outlets serving cheese analogues
News,Oil,scientific examination,isperformedon,seized oil samples,1,1,0.9,https://www.hindustantimes.com/cities/chandigarh-news/fake-engine-oil-unit-busted-in-zirakpur-1-arrested-101767555523200.html,conduct a scientific examination of the seized oil samples
News,Oil,laboratory analysis,isperformedon,seized items,1,1,0.9,https://www.freepressjournal.in/pune/fda-destroys-102-litres-of-lassi-made-using-expired-ingredients-during-raids-in-beed,Samples of the seized items have been sent for laboratory analysis
News,Oil,test on seized items,isperformedat,laboratory,1,1,0.85,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,samples have been sent to a laboratory for test
News,Oil,laboratory testing,isperformedon,food samples from Surabhi Restaurant,1,1,0.85,https://www.newindianexpress.com/cities/hyderabad/2024/Nov/09/unhygienic-conditions-of-hyderabad-hotels-greet-food-cops,collect food samples for testing in the laboratory
News,Oil,Refrigeration Test,producesindicator,Solidification of pure oil,1,1,0.9,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,"Pure oils will solidify, while adulterated oils may remain liquid"
News,Oil,Freezer Test,producesindicator,Solidification within 30 minutes,1,1,0.9,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,"Pure olive oil, for example, should start to solidify within 30 minutes"
News,Oil,Paper Spot Test,producesindicator,Even translucent spot without greasy ring,1,1,0.9,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,"Pure oil will leave an even, translucent spot without a greasy ring"
News,Oil,HCL Color Test,producesindicator,Red color change,1,1,0.9,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,if the oil is adulterated a red color will be seen
News,Oil,HCL Color Test,producesindicator,No color change,1,1,0.9,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,There will be no color change if the oil is unadulterated
News,Oil,refrigeration solidification test,producesindicator,separate layer on the top,1,1,0.85,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,adulterated oils will have a separate layer on the top
News,Oil,refrigeration solidification test,producesindicator,solidification of pure coconut oil,1,1,0.85,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,Pure coconut oil will solidify
News,Oil,refrigeration solidification test,producesindicator,separate layer on top,1,1,0.85,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,adulterated oils will have a separate layer on the top
News,Oil,refrigerator test for coconut oil,producesindicator,separate layer on top,1,1,0.85,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,adulterated oils will have a separate layer on the top
News,Oil,starch powder,detectedby,iodine and soybean powder methods,1,1,0.9,https://www.thehansindia.com/andhra-pradesh/milk-safety-under-scanner-in-tirupati-after-mps-warning-1051944,preliminary tests using iodine and soybean powder methods
News,Oil,detailed analysis,isperformedat,State Food Safety and Anti-Adulteration Laboratory,1,1,0.9,https://www.thehansindia.com/andhra-pradesh/milk-safety-under-scanner-in-tirupati-after-mps-warning-1051944,sent to the State Food Safety and Anti-Adulteration Laboratory for detailed analysis
News,Oil,examination of food samples,isperformedat,food analysis laboratory,1,1,0.85,https://garhwalpost.in/campaign-against-adulterated-food-items-to-continue-dr-rajesh-kumar/,sent to the food analysis laboratory for examination
