snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span
src_pdf_009_chunk_0077,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,77,Extra Hard Grating Cheese,fkg:Food,,fkg:hasIngredient,vegetable oil,fkg:Ingredient,,0.7,rind which may be coated with vegetable oil
src_pdf_009_chunk_0077,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,77,Extra Hard Grating Cheese,fkg:Food,,fkg:hasIngredient,food grade waxes,fkg:Ingredient,,0.7,food grade waxes or polyfilm
src_pdf_009_chunk_0077,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,77,Mozzarella cheese,fflo:Adulterant,,fflo:hasDefinition,"unripened cheese obtained by coagulating milk with cultures of harmless lactic acid producing bacteria, suitable enzymes of non-animal origin or by direct acidification",xsd:string,,0.95,‘Mozzarella cheese’ means unripened cheese obtained by coagulating milk
src_pdf_009_chunk_0077,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,77,Mozzarella cheese,fkg:Food,,fkg:hasIngredient,harmless lactic acid producing bacteria,fkg:Ingredient,,0.95,cultures of harmless lactic acid producing bacteria
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Processed Cheese,fkg:Food,,fkg:hasIngredient,cream,fkg:Ingredient,,0.95,"may contain cream, butter, butter oil and other milk products"
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Processed Cheese,fkg:Food,,fkg:hasIngredient,butter,fkg:Ingredient,,0.95,"may contain cream, butter, butter oil and other milk products"
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Processed Cheese,fkg:Food,,fkg:hasIngredient,butter oil,fkg:Ingredient,,0.95,"may contain cream, butter, butter oil and other milk products"
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Processed Cheese,fkg:Food,,fkg:hasIngredient,non-dairy ingredients,fkg:Ingredient,,0.95,may also contain non-dairy ingredients not exceeding one sixth
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,ev_limit_pc_0001,fflo:PermissibleLimit,,fflo:forProperty,weight of total solids,ssn:Property,,0.95,not exceeding one sixth of the weight of the total solids
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,ev_limit_pc_0001,fflo:PermissibleLimit,,fflo:hasValue,one sixth,fso:Measurement,,0.95,not exceeding one sixth of the weight
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,ev_limit_pc_0001,fflo:PermissibleLimit,,fflo:inFood,Processed Cheese,fkg:Food,,0.95,Processed Cheese ... not exceeding one sixth
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Processed Cheese Spread,fkg:Food,,fkg:hasIngredient,cream,fkg:Ingredient,,0.95,"may contain cream, butter oil and other dairy products"
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Processed Cheese Spread,fkg:Food,,fkg:hasIngredient,butter oil,fkg:Ingredient,,0.95,"may contain cream, butter oil and other dairy products"
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Processed Cheese Spread,fkg:Food,,fkg:hasIngredient,natural carbohydrate sweetening agents,fkg:Ingredient,,0.95,may also contain natural carbohydrate sweetening agents
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Processed Cheese Spread,fkg:Food,,fkg:hasIngredient,non-dairy ingredients,fkg:Ingredient,,0.95,and other non-dairy ingredients not exceeding one sixth
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,ev_limit_pcs_0001,fflo:PermissibleLimit,,fflo:forProperty,weight of total solids,ssn:Property,,0.95,not exceeding one sixth of the weight of total solids
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,ev_limit_pcs_0001,fflo:PermissibleLimit,,fflo:hasValue,one sixth,fso:Measurement,,0.95,not exceeding one sixth of the weight
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,ev_limit_pcs_0001,fflo:PermissibleLimit,,fflo:inFood,Processed Cheese Spread,fkg:Food,,0.95,Processed Cheese Spread ... not exceeding one sixth
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Whey Cheeses,fkg:Food,,fkg:hasIngredient,milk,fkg:Ingredient,,0.95,"addition of milk, cream, or other raw materials"
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Whey Cheeses,fkg:Food,,fkg:hasIngredient,cream,fkg:Ingredient,,0.95,"addition of milk, cream, or other raw materials"
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Cheeses in Brine,fkg:Food,,fkg:hasIngredient,herbs,fkg:Ingredient,,0.95,contain specific herbs and spices as part of their identity
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Cheeses in Brine,fkg:Food,,fkg:hasIngredient,spices,fkg:Ingredient,,0.95,contain specific herbs and spices as part of their identity
src_pdf_009_chunk_0079,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,79,Cheese Products,fkg:Food,,fkg:hasIngredient,milk,fkg:Ingredient,,0.95,Raw materials. - Milk and products obtained from milk
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Cheese Products,fkg:Food,,fkg:hasIngredient,Starter cultures of harmless lactic acid,fkg:Ingredient,,0.95,Starter cultures of harmless lactic acid... (In Cheese Products only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Cheese Products,fkg:Food,,fkg:hasIngredient,flavour producing bacteria,fkg:Ingredient,,0.95,flavour producing bacteria... (In Cheese Products only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Cheese Products,fkg:Food,,fkg:hasIngredient,cultures of other harmless microorganisms,fkg:Ingredient,,0.95,cultures of other harmless microorganisms... (In Cheese Products only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Cheese Products,fkg:Food,,fkg:hasIngredient,Safe and suitable enzymes (non-animal origin),fkg:Ingredient,,0.95,Safe and suitable enzymes (non-animal origin)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Cheese Products,fkg:Food,,fkg:hasIngredient,Vinegar or acetic acid,fkg:Ingredient,,0.95,Non-dairy ingredients: Vinegar or acetic acid... (In Cheese Products only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Cheese Products,fkg:Food,,fkg:hasIngredient,spices,fkg:Ingredient,,0.95,spices... (In Cheese Products only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Cheese Products,fkg:Food,,fkg:hasIngredient,condiments,fkg:Ingredient,,0.95,condiments... (In Cheese Products only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Cheese Products,fkg:Food,,fkg:hasIngredient,other vegetable seasoning and foods,fkg:Ingredient,,0.95,other vegetable seasoning and foods... (In Cheese Products only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Processed Cheese Spreads,fkg:Food,,fkg:hasIngredient,Sucrose,fkg:Ingredient,,0.95,Natural carbohydrate sweetening agents: Sucrose... (In Processed Cheese Spreads only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Processed Cheese Spreads,fkg:Food,,fkg:hasIngredient,dextrose,fkg:Ingredient,,0.95,Natural carbohydrate sweetening agents: ... dextrose... (In Processed Cheese Spreads only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Processed Cheese Spreads,fkg:Food,,fkg:hasIngredient,corn syrup,fkg:Ingredient,,0.95,Natural carbohydrate sweetening agents: ... corn syrup... (In Processed Cheese Spreads only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Processed Cheese Spreads,fkg:Food,,fkg:hasIngredient,corn syrup solids,fkg:Ingredient,,0.95,Natural carbohydrate sweetening agents: ... corn syrup solids... (In Processed Cheese Spreads only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Processed Cheese Spreads,fkg:Food,,fkg:hasIngredient,honey,fkg:Ingredient,,0.95,Natural carbohydrate sweetening agents: ... honey... (In Processed Cheese Spreads only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Processed Cheese Spreads,fkg:Food,,fkg:hasIngredient,maltose,fkg:Ingredient,,0.95,Natural carbohydrate sweetening agents: ... maltose... (In Processed Cheese Spreads only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Processed Cheese Spreads,fkg:Food,,fkg:hasIngredient,malt syrup,fkg:Ingredient,,0.95,Natural carbohydrate sweetening agents: ... malt syrup... (In Processed Cheese Spreads only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,Processed Cheese Spreads,fkg:Food,,fkg:hasIngredient,hydrolysed lactose,fkg:Ingredient,,0.95,Natural carbohydrate sweetening agents: ... hydrolysed lactose (In Processed Cheese Spreads only)
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_soft_0001,fflo:PermissibleLimit,,fflo:forProperty,Moisture,ssn:Property,,0.95,"Moisture,: Maximum, %"
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_soft_0001,fflo:PermissibleLimit,,fflo:hasValue,52.0 %,fso:Measurement,,0.95,Semi-Soft Cheese: Soft Cheese | 52.0
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_soft_0001,fflo:PermissibleLimit,,fflo:inFood,Soft Cheese,fkg:Food,,0.95,Semi-Soft Cheese: Soft Cheese
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_soft_0002,fflo:PermissibleLimit,,fflo:forProperty,Milk fat,ssn:Property,,0.95,"Milk fat,: Minimum, |"
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_soft_0002,fflo:PermissibleLimit,,fflo:hasValue,45.0 %,fso:Measurement,,0.95,Semi-Soft Cheese: Soft Cheese | ... | 45.0
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_soft_0002,fflo:PermissibleLimit,,fflo:inFood,Soft Cheese,fkg:Food,,0.95,Semi-Soft Cheese: Soft Cheese
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_extra_hard_0001,fflo:PermissibleLimit,,fflo:forProperty,Moisture,ssn:Property,,0.95,"Moisture,: Maximum, %"
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_extra_hard_0001,fflo:PermissibleLimit,,fflo:hasValue,52.0 %,fso:Measurement,,0.95,Semi-Soft Cheese: Extra Hard Cheese | 52.0
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_extra_hard_0001,fflo:PermissibleLimit,,fflo:inFood,Extra Hard Cheese,fkg:Food,,0.95,Semi-Soft Cheese: Extra Hard Cheese
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_extra_hard_0002,fflo:PermissibleLimit,,fflo:forProperty,Milk fat,ssn:Property,,0.95,"Milk fat,: Minimum, |"
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_extra_hard_0002,fflo:PermissibleLimit,,fflo:hasValue,45.0 %,fso:Measurement,,0.95,Semi-Soft Cheese: Extra Hard Cheese | ... | 45.0
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_grating_0001,fflo:PermissibleLimit,,fflo:forProperty,Moisture,ssn:Property,,0.95,"Moisture,: Maximum, %"
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_grating_0001,fflo:PermissibleLimit,,fflo:hasValue,52.0 %,fso:Measurement,,0.95,Semi-Soft Cheese: ii. Extra Hard Grating | 52.0
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_grating_0001,fflo:PermissibleLimit,,fflo:inFood,Extra Hard Grating,fkg:Food,,0.95,Semi-Soft Cheese: ii. Extra Hard Grating
src_pdf_009_chunk_0080,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,80,ev_limit_grating_0002,fflo:PermissibleLimit,,fflo:hasValue,45.0 %,fso:Measurement,,0.95,Semi-Soft Cheese: ii. Extra Hard Grating | ... | 45.0
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_creamed_cottage_0001,fflo:PermissibleLimit,,fflo:forProperty,Milk fat,ssn:Property,,0.95,"Milk fat, Minimum 4% (m/m) for creamed cottage cheese"
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_creamed_cottage_0001,fflo:PermissibleLimit,,fflo:hasValue,4% (m/m),fso:Measurement,,0.95,"Milk fat, Minimum 4% (m/m) for creamed cottage cheese"
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_creamed_cottage_0001,fflo:PermissibleLimit,,fflo:inFood,creamed cottage cheese,fkg:Food,,0.95,"Milk fat, Minimum 4% (m/m) for creamed cottage cheese"
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_whey_0001,fflo:PermissibleLimit,,fflo:forProperty,Milk fat,ssn:Property,,0.95,Milk fat in whey cheese shall be minimum 10%
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_whey_0001,fflo:PermissibleLimit,,fflo:hasValue,10%,fso:Measurement,,0.95,Milk fat in whey cheese shall be minimum 10%
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_whey_0001,fflo:PermissibleLimit,,fflo:inFood,whey cheese,fkg:Food,,0.95,Milk fat in whey cheese shall be minimum 10%
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_whey_max_0001,fflo:PermissibleLimit,,fflo:forProperty,Milk fat,ssn:Property,,0.95,less than 33% *** Milk fat in whey cheese
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_whey_max_0001,fflo:PermissibleLimit,,fflo:hasValue,33%,fso:Measurement,,0.95,less than 33% *** Milk fat in whey cheese
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_whey_max_0001,fflo:PermissibleLimit,,fflo:inFood,whey cheese,fkg:Food,,0.95,less than 33% *** Milk fat in whey cheese
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_skimmed_whey_0001,fflo:PermissibleLimit,,fflo:forProperty,Milk fat,ssn:Property,,0.95,Milk fat in skimmed whey cheese shall be less than 10%
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_skimmed_whey_0001,fflo:PermissibleLimit,,fflo:hasValue,10%,fso:Measurement,,0.95,Milk fat in skimmed whey cheese shall be less than 10%
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_skimmed_whey_0001,fflo:PermissibleLimit,,fflo:inFood,skimmed whey cheese,fkg:Food,,0.95,Milk fat in skimmed whey cheese shall be less than 10%
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_30_0001,fflo:PermissibleLimit,,fflo:forProperty,Fat in dry matter,ssn:Property,,0.95,30%: Equal to or above
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_30_0001,fflo:PermissibleLimit,,fflo:hasValue,30%,fso:Measurement,,0.95,30%: Equal to or above
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_30_0001,fflo:PermissibleLimit,,fflo:inFood,Mozzarella Cheese,fkg:Food,,0.95,Compositional Standards of Mozzarella Cheese
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_30_dry_0001,fflo:PermissibleLimit,,fflo:forProperty,Dry matter content,ssn:Property,,0.95,matter content (m/m): 34.0
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_30_dry_0001,fflo:PermissibleLimit,,fflo:inFood,Mozzarella Cheese,fkg:Food,,0.95,Compositional Standards of Mozzarella Cheese
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_partial_0001,fflo:PermissibleLimit,,fflo:forProperty,Fat in dry matter,ssn:Property,,0.95,Partially: skimmed 3: — | Equal to or above: 30% but less than
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_partial_0001,fflo:PermissibleLimit,,fflo:hasValue,30% but less than 39.0,fso:Measurement,,0.95,Equal to or above: 30% but less than 39.0
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_partial_dry_0001,fflo:PermissibleLimit,,fflo:forProperty,Dry matter content,ssn:Property,,0.95,matter content (m/m): 26.0
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_partial_dry_0001,fflo:PermissibleLimit,,fflo:hasValue,26.0,fso:Measurement,,0.95,matter content (m/m): 26.0
src_pdf_009_chunk_0083,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,83,ev_limit_mozzarella_partial_dry_0001,fflo:PermissibleLimit,,fflo:inFood,Partially skimmed Mozzarella Cheese,fkg:Food,,0.95,Partially: skimmed
src_pdf_009_chunk_0086,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,86,Edible Rennet Casein,fflo:Adulterant,,fflo:hasDefinition,"the product obtained after washing and drying the coagulum remaining after separating the whey from the skimmed milk or of other products obtained from milk, or both, which has been coagulated by non-animal rennet or by other coagulating enzymes",xsd:string,,0.95,Edible Rennet Casein means the product obtained after washing and drying the coagulum
src_pdf_009_chunk_0086,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,86,Edible Caseinate,fflo:FoodCategory,,fflo:hasDefinition,the dry product obtained by reaction of edible casein or casein curd coagulum with food grade neutralising agents,xsd:string,,0.95,Edible Caseinate means the dry product obtained by reaction of edible casein
src_pdf_009_chunk_0086,src_pdf_009,markdown/chapter_2_1_dairy_products_and_analogues.md,pdf,86,Edible Casein products,fkg:Food,,fkg:hasIngredient,Skimmed milk,fkg:Ingredient,,0.95,Skimmed milk and other suitable products obtained from milk
